Date,Maker,Model,Bullets,Channel,Quantity
1811-06-22,,,bullets_B,RS,176
1811-06-23,,,bullets_B,RS,80
1811-06-24,,,bullets_B,RS,117
1811-06-25,,,bullets_B,RS,346
1811-06-26,,,bullets_B,RS,444
1811-06-27,,,bullets_B,RS,274
1811-06-28,,,bullets_B,RS,450
1811-06-29,,,bullets_B,RS,360
1811-06-30,,,bullets_B,RS,191
1811-07-01,,,bullets_B,RS,105
1811-07-02,,,bullets_B,RS,176
1811-07-03,,,bullets_B,RS,80
1811-07-04,,,bullets_B,RS,64
1811-07-05,,,bullets_B,RS,328
1811-07-06,,,bullets_B,RS,473
1811-07-07,,,bullets_B,RS,422
1811-07-08,,,bullets_B,RS,288
1811-07-09,,,bullets_B,RS,260
1811-07-10,,,bullets_B,RS,206
1811-07-11,,,bullets_B,RS,232
1811-07-12,,,bullets_B,RS,264
1811-07-13,,,bullets_B,RS,428
1811-07-14,,,bullets_B,RS,400
1811-07-15,,,bullets_B,RS,631
1811-07-16,,,bullets_B,RS,409
1811-07-17,,,bullets_B,RS,327
1811-07-18,,,bullets_B,RS,302
1811-07-19,,,bullets_B,RS,407
1811-07-20,,,bullets_B,RS,612
1811-07-21,,,bullets_B,RS,582
1811-07-22,,,bullets_B,RS,717
1811-07-23,,,bullets_B,RS,597
1811-07-24,,,bullets_B,RS,646
1811-07-25,,,bullets_B,RS,688
1811-07-26,,,bullets_B,RS,675
1811-07-27,,,bullets_B,RS,686
1811-07-28,,,bullets_B,RS,808
1811-07-29,,,bullets_B,RS,717
1811-07-30,,,bullets_B,RS,686
1811-07-31,,,bullets_B,RS,557
1811-08-01,,,bullets_B,RS,624
1811-08-02,,,bullets_B,RS,557
1811-08-03,,,bullets_B,RS,506
1811-08-04,,,bullets_B,RS,470
1811-08-05,,,bullets_B,RS,513
1811-08-06,,,bullets_B,RS,461
1811-08-07,,,bullets_B,RS,603
1811-08-08,,,bullets_B,RS,604
1811-08-09,,,bullets_B,RS,649
1811-08-10,,,bullets_B,RS,635
1811-08-11,,,bullets_B,RS,672
1811-08-12,,,bullets_B,RS,718
1811-08-13,,,bullets_B,RS,576
1811-08-14,,,bullets_B,RS,626
1811-08-15,,,bullets_B,RS,693
1811-08-16,,,bullets_B,RS,674
1811-08-17,,,bullets_B,RS,714
1811-08-18,,,bullets_B,RS,736
1811-08-19,,,bullets_B,RS,764
1811-08-20,,,bullets_B,RS,730
1811-08-21,,,bullets_B,RS,674
1811-08-22,,,bullets_B,RS,660
1811-08-23,,,bullets_B,RS,652
1811-08-24,,,bullets_B,RS,663
1811-08-25,,,bullets_B,RS,758
1811-08-26,,,bullets_B,RS,652
1811-08-27,,,bullets_B,RS,611
1811-08-28,,,bullets_B,RS,607
1811-08-29,,,bullets_B,RS,585
1811-08-30,,,bullets_B,RS,646
1811-08-31,,,bullets_B,RS,833
1811-09-01,,,bullets_B,RS,711
1811-09-02,,,bullets_B,RS,817
1811-09-03,,,bullets_B,RS,721
1811-09-04,,,bullets_B,RS,998
1811-09-05,,,bullets_B,RS,818
1811-09-06,,,bullets_B,RS,692
1811-09-07,,,bullets_B,RS,799
1811-09-08,,,bullets_B,RS,902
1811-09-09,,,bullets_B,RS,639
1811-09-10,,,bullets_B,RS,605
1811-09-11,,,bullets_B,RS,719
1811-09-12,,,bullets_B,RS,817
1811-09-13,,,bullets_B,RS,573
1811-09-14,,,bullets_B,RS,541
1811-09-15,,,bullets_B,RS,660
1811-09-16,,,bullets_B,RS,858
1811-09-17,,,bullets_B,RS,801
1811-09-18,,,bullets_B,RS,772
1811-09-19,,,bullets_B,RS,589
1811-09-20,,,bullets_B,RS,677
1811-09-21,,,bullets_B,RS,561
1811-09-22,,,bullets_B,RS,531
1811-09-23,,,bullets_B,RS,644
1811-09-24,,,bullets_B,RS,682
1811-09-25,,,bullets_B,RS,483
1811-09-26,,,bullets_B,RS,451
1811-09-27,,,bullets_B,RS,345
1811-09-28,,,bullets_B,RS,320
1811-09-29,,,bullets_B,RS,274
1811-09-30,,,bullets_B,RS,374
1811-10-01,,,bullets_B,RS,355
1811-10-02,,,bullets_B,RS,430
1811-10-03,,,bullets_B,RS,302
1811-10-04,,,bullets_B,RS,344
1811-10-05,,,bullets_B,RS,249
1811-10-06,,,bullets_B,RS,326
1811-10-07,,,bullets_B,RS,264
1811-10-08,,,bullets_B,RS,551
1811-10-09,,,bullets_B,RS,280
1811-10-10,,,bullets_B,RS,103
1811-10-11,,,bullets_B,RS,163
1811-10-12,,,bullets_B,RS,99
1811-10-13,,,bullets_B,RS,88
1811-10-14,,,bullets_B,RS,244
1811-10-15,,,bullets_B,RS,241
1811-10-16,,,bullets_B,RS,584
1811-10-17,,,bullets_B,RS,391
1811-10-18,,,bullets_B,RS,151
1811-10-19,,,bullets_B,RS,97
1811-10-20,,,bullets_B,RS,115
1811-10-21,,,bullets_B,RS,100
1811-10-22,,,bullets_B,RS,25
1811-10-23,,,bullets_B,RS,19
1811-10-24,,,bullets_B,RS,108
1811-10-25,,,bullets_B,RS,1
1811-10-26,,,bullets_B,RS,21
1811-10-27,,,bullets_B,RS,84
1811-10-28,,,bullets_B,RS,97
1811-10-29,,,bullets_B,RS,71
1811-10-30,,,bullets_B,RS,35
1811-10-31,,,bullets_B,RS,143
1811-11-01,,,bullets_B,RS,62
1811-11-02,,,bullets_B,RS,5
1811-11-03,,,bullets_B,RS,349
1811-11-04,,,bullets_B,RS,70
1811-11-05,,,bullets_B,RS,68
1811-11-06,,,bullets_B,RS,56
1811-11-07,,,bullets_B,RS,241
1811-11-08,,,bullets_B,RS,60
1811-11-09,,,bullets_B,RS,58
1811-11-10,,,bullets_B,RS,267
1811-11-11,,,bullets_B,RS,107
1811-11-12,,,bullets_B,RS,284
1811-11-13,,,bullets_B,RS,62
1811-11-14,,,bullets_B,RS,31
1811-11-15,,,bullets_B,RS,97
1811-11-16,,,bullets_B,RS,237
1811-11-17,,,bullets_B,RS,149
1811-11-18,,,bullets_B,RS,63
1811-11-19,,,bullets_B,RS,101
1811-11-20,,,bullets_B,RS,104
1811-11-21,,,bullets_B,RS,28
1811-11-22,,,bullets_B,RS,72
1811-11-23,,,bullets_B,RS,169
1811-11-24,,,bullets_B,RS,229
1811-11-25,,,bullets_B,RS,111
1811-11-26,,,bullets_B,RS,54
1811-11-27,,,bullets_B,RS,100
1811-11-28,,,bullets_B,RS,131
1811-11-29,,,bullets_B,RS,468
1811-11-30,,,bullets_B,RS,321
1811-12-01,,,bullets_B,RS,463
1811-12-02,,,bullets_B,RS,408
1811-12-03,,,bullets_B,RS,279
1811-12-04,,,bullets_B,RS,327
1811-12-05,,,bullets_B,RS,319
1811-12-06,,,bullets_B,RS,175
1811-12-07,,,bullets_B,RS,386
1811-12-08,,,bullets_B,RS,236
1811-12-09,,,bullets_B,RS,588
1811-12-10,,,bullets_B,RS,412
1811-12-11,,,bullets_B,RS,559
1811-12-12,,,bullets_B,RS,326
1811-12-13,,,bullets_B,RS,397
1811-12-14,,,bullets_B,RS,428
1811-12-15,,,bullets_B,RS,229
1811-12-16,,,bullets_B,RS,83
1811-12-17,,,bullets_B,RS,348
1811-12-18,,,bullets_B,RS,407
1811-12-19,,,bullets_B,RS,615
1811-12-20,,,bullets_B,RS,296
1811-12-21,,,bullets_B,RS,514
1811-12-22,,,bullets_B,RS,360
1811-12-23,,,bullets_B,RS,193
1811-12-24,,,bullets_B,RS,123
1811-12-25,,,bullets_B,RS,413
1811-12-26,,,bullets_B,RS,384
1811-12-27,,,bullets_B,RS,391
1811-12-28,,,bullets_B,RS,175
1811-12-29,,,bullets_B,RS,495
1811-12-30,,,bullets_B,RS,218
1811-12-31,,,bullets_B,RS,184
1812-01-01,,,bullets_B,RS,126
1812-01-02,,,bullets_B,RS,242
1812-01-03,,,bullets_B,RS,336
1812-01-04,,,bullets_B,RS,173
1812-01-05,,,bullets_B,RS,195
1812-01-06,,,bullets_B,RS,373
1812-01-07,,,bullets_B,RS,269
1812-01-08,,,bullets_B,RS,544
1812-01-09,,,bullets_B,RS,369
1812-01-10,,,bullets_B,RS,338
1812-01-11,,,bullets_B,RS,394
1812-01-12,,,bullets_B,RS,244
1812-01-13,,,bullets_B,RS,157
1812-01-14,,,bullets_B,RS,353
1812-01-15,,,bullets_B,RS,267
1812-01-16,,,bullets_B,RS,319
1812-01-17,,,bullets_B,RS,221
1812-01-18,,,bullets_B,RS,407
1812-01-19,,,bullets_B,RS,553
1812-01-20,,,bullets_B,RS,421
1812-01-21,,,bullets_B,RS,244
1812-01-22,,,bullets_B,RS,555
1812-01-23,,,bullets_B,RS,370
1812-01-24,,,bullets_B,RS,349
1812-01-25,,,bullets_B,RS,268
1812-01-26,,,bullets_B,RS,564
1812-01-27,,,bullets_B,RS,374
1812-01-28,,,bullets_B,RS,471
1812-01-29,,,bullets_B,RS,637
1812-01-30,,,bullets_B,RS,727
1812-01-31,,,bullets_B,RS,386
1812-02-01,,,bullets_B,RS,358
1812-02-02,,,bullets_B,RS,262
1812-02-03,,,bullets_B,RS,594
1812-02-04,,,bullets_B,RS,282
1812-02-05,,,bullets_B,RS,332
1812-02-06,,,bullets_B,RS,451
1812-02-07,,,bullets_B,RS,252
1812-02-08,,,bullets_B,RS,194
1812-02-09,,,bullets_B,RS,413
1812-02-10,,,bullets_B,RS,177
1812-02-11,,,bullets_B,RS,295
1812-02-12,,,bullets_B,RS,99
1812-02-13,,,bullets_B,RS,174
1812-02-14,,,bullets_B,RS,98
1812-02-15,,,bullets_B,RS,79
1812-02-16,,,bullets_B,RS,121
1812-02-17,,,bullets_B,RS,250
1812-02-18,,,bullets_B,RS,217
1812-02-19,,,bullets_B,RS,155
1812-02-20,,,bullets_B,RS,150
1812-02-21,,,bullets_B,RS,176
1812-02-22,,,bullets_B,RS,111
1812-02-23,,,bullets_B,RS,26
1812-02-24,,,bullets_B,RS,84
1812-02-25,,,bullets_B,RS,221
1812-02-26,,,bullets_B,RS,68
1812-02-27,,,bullets_B,RS,206
1812-02-28,,,bullets_B,RS,236
1812-02-29,,,bullets_B,RS,274
1812-03-01,,,bullets_B,RS,104
1812-03-02,,,bullets_B,RS,253
1812-03-03,,,bullets_B,RS,235
1812-03-04,,,bullets_B,RS,83
1812-03-05,,,bullets_B,RS,24
1812-03-06,,,bullets_B,RS,215
1812-03-07,,,bullets_B,RS,240
1812-03-08,,,bullets_B,RS,193
1812-03-09,,,bullets_B,RS,316
1812-03-10,,,bullets_B,RS,438
1812-03-11,,,bullets_B,RS,158
1812-03-12,,,bullets_B,RS,91
1812-03-13,,,bullets_B,RS,149
1812-03-14,,,bullets_B,RS,250
1812-03-15,,,bullets_B,RS,15
1812-03-16,,,bullets_B,RS,285
1812-03-17,,,bullets_B,RS,408
1812-03-18,,,bullets_B,RS,269
1812-03-19,,,bullets_B,RS,142
1812-03-20,,,bullets_B,RS,9
1812-03-21,,,bullets_B,RS,43
1812-03-22,,,bullets_B,RS,17
1812-03-23,,,bullets_B,RS,111
1812-03-24,,,bullets_B,RS,219
1812-03-25,,,bullets_B,RS,116
1812-03-26,,,bullets_B,RS,211
1812-03-27,,,bullets_B,RS,51
1812-03-28,,,bullets_B,RS,21
1812-03-29,,,bullets_B,RS,173
1812-03-30,,,bullets_B,RS,135
1812-03-31,,,bullets_B,RS,62
1812-04-01,,,bullets_B,RS,271
1812-04-02,,,bullets_B,RS,254
1812-04-03,,,bullets_B,RS,282
1812-04-04,,,bullets_B,RS,409
1812-04-05,,,bullets_B,RS,382
1812-04-06,,,bullets_B,RS,343
1812-04-07,,,bullets_B,RS,315
1812-04-08,,,bullets_B,RS,130
1812-04-09,,,bullets_B,RS,367
1812-04-10,,,bullets_B,RS,469
1812-04-11,,,bullets_B,RS,395
1812-04-12,,,bullets_B,RS,516
1812-04-13,,,bullets_B,RS,584
1812-04-14,,,bullets_B,RS,492
1812-04-15,,,bullets_B,RS,342
1812-04-16,,,bullets_B,RS,466
1812-04-17,,,bullets_B,RS,516
1812-04-18,,,bullets_B,RS,510
1812-04-19,,,bullets_B,RS,233
1812-04-20,,,bullets_B,RS,463
1812-04-21,,,bullets_B,RS,337
1812-04-22,,,bullets_B,RS,537
1812-04-23,,,bullets_B,RS,202
1812-04-24,,,bullets_B,RS,497
1812-04-25,,,bullets_B,RS,315
1812-04-26,,,bullets_B,RS,491
1812-04-27,,,bullets_B,RS,430
1812-04-28,,,bullets_B,RS,525
1812-04-29,,,bullets_B,RS,361
1812-04-30,,,bullets_B,RS,473
1812-05-01,,,bullets_B,RS,534
1812-05-02,,,bullets_B,RS,467
1812-05-03,,,bullets_B,RS,410
1812-05-04,,,bullets_B,RS,439
1812-05-05,,,bullets_B,RS,529
1812-05-06,,,bullets_B,RS,609
1812-05-07,,,bullets_B,RS,505
1812-05-08,,,bullets_B,RS,526
1812-05-09,,,bullets_B,RS,644
1812-05-10,,,bullets_B,RS,297
1812-05-11,,,bullets_B,RS,296
1812-05-12,,,bullets_B,RS,439
1812-05-13,,,bullets_B,RS,520
1812-05-14,,,bullets_B,RS,413
1812-05-15,,,bullets_B,RS,430
1812-05-16,,,bullets_B,RS,571
1812-05-17,,,bullets_B,RS,556
1812-05-18,,,bullets_B,RS,240
1812-05-19,,,bullets_B,RS,180
1812-05-20,,,bullets_B,RS,511
1812-05-21,,,bullets_B,RS,586
1812-05-22,,,bullets_B,RS,563
1812-05-23,,,bullets_B,RS,517
1812-05-24,,,bullets_B,RS,642
1812-05-25,,,bullets_B,RS,623
1812-05-26,,,bullets_B,RS,335
1812-05-27,,,bullets_B,RS,529
1812-05-28,,,bullets_B,RS,716
1812-05-29,,,bullets_B,RS,746
1812-05-30,,,bullets_B,RS,752
1812-05-31,,,bullets_B,RS,659
1812-06-01,,,bullets_B,RS,753
1812-06-02,,,bullets_B,RS,770
1812-06-03,,,bullets_B,RS,451
1812-06-04,,,bullets_B,RS,599
1812-06-05,,,bullets_B,RS,411
1812-06-06,,,bullets_B,RS,553
1812-06-07,,,bullets_B,RS,716
1812-06-08,,,bullets_B,RS,619
1812-06-09,,,bullets_B,RS,641
1812-06-10,,,bullets_B,RS,579
1812-06-11,,,bullets_B,RS,480
1812-06-12,,,bullets_B,RS,552
1812-06-13,,,bullets_B,RS,516
1812-06-14,,,bullets_B,RS,424
1812-06-15,,,bullets_B,RS,375
1812-06-16,,,bullets_B,RS,35
1812-06-17,,,bullets_B,RS,382
1812-06-18,,,bullets_B,RS,461
1812-06-19,,,bullets_B,RS,478
1812-06-20,,,bullets_B,RS,492
1812-06-21,,,bullets_B,RS,450
1812-06-22,,,bullets_B,RS,407
1812-06-23,,,bullets_B,RS,329
1812-06-24,,,bullets_B,RS,269
1812-06-25,,,bullets_B,RS,172
1812-06-26,,,bullets_B,RS,343
1812-06-27,,,bullets_B,RS,377
1812-06-28,,,bullets_B,RS,198
1812-06-29,,,bullets_B,RS,138
1812-06-30,,,bullets_B,RS,371
1812-07-01,,,bullets_B,RS,233
1812-07-02,,,bullets_B,RS,380
1812-07-03,,,bullets_B,RS,282
1812-07-04,,,bullets_B,RS,335
1812-07-05,,,bullets_B,RS,519
1812-07-06,,,bullets_B,RS,566
1812-07-07,,,bullets_B,RS,505
1812-07-08,,,bullets_B,RS,508
1812-07-09,,,bullets_B,RS,289
1812-07-10,,,bullets_B,RS,399
1812-07-11,,,bullets_B,RS,523
1812-07-12,,,bullets_B,RS,233
1812-07-13,,,bullets_B,RS,270
1812-07-14,,,bullets_B,RS,483
1812-07-15,,,bullets_B,RS,458
1812-07-16,,,bullets_B,RS,393
1812-07-17,,,bullets_B,RS,449
1812-07-18,,,bullets_B,RS,345
1812-07-19,,,bullets_B,RS,404
1812-07-20,,,bullets_B,RS,189
1812-07-21,,,bullets_B,RS,205
1812-07-22,,,bullets_B,RS,185
1812-07-23,,,bullets_B,RS,336
1812-07-24,,,bullets_B,RS,332
1812-07-25,,,bullets_B,RS,435
1812-07-26,,,bullets_B,RS,383
1812-07-27,,,bullets_B,RS,329
1812-07-28,,,bullets_B,RS,25
1812-07-29,,,bullets_B,RS,146
1812-07-30,,,bullets_B,RS,91
1812-07-31,,,bullets_B,RS,5
1812-08-01,,,bullets_B,RS,71
1812-08-02,,,bullets_B,RS,161
1812-08-03,,,bullets_B,RS,329
1812-08-04,,,bullets_B,RS,387
1812-08-05,,,bullets_B,RS,208
1812-08-06,,,bullets_B,RS,59
1812-08-07,,,bullets_B,RS,205
1812-08-08,,,bullets_B,RS,215
1812-08-09,,,bullets_B,RS,26
1812-08-10,,,bullets_B,RS,265
1812-08-11,,,bullets_B,RS,48
1812-08-12,,,bullets_B,RS,171
1812-08-13,,,bullets_B,RS,235
1812-08-14,,,bullets_B,RS,219
1812-08-15,,,bullets_B,RS,251
1812-08-16,,,bullets_B,RS,204
1812-08-17,,,bullets_B,RS,138
1812-08-18,,,bullets_B,RS,194
1812-08-19,,,bullets_B,RS,53
1812-08-20,,,bullets_B,RS,66
1812-08-21,,,bullets_B,RS,87
1812-08-22,,,bullets_B,RS,58
1812-08-23,,,bullets_B,RS,69
1812-08-24,,,bullets_B,RS,191
1812-08-25,,,bullets_B,RS,160
1812-08-26,,,bullets_B,RS,39
1812-08-27,,,bullets_B,RS,78
1812-08-28,,,bullets_B,RS,20
1812-08-29,,,bullets_B,RS,103
1812-08-30,,,bullets_B,RS,32
1812-08-31,,,bullets_B,RS,23
1812-09-01,,,bullets_B,RS,129
1812-09-02,,,bullets_B,RS,195
1812-09-03,,,bullets_B,RS,34
1812-09-04,,,bullets_B,RS,24
1812-09-05,,,bullets_B,RS,191
1812-09-06,,,bullets_B,RS,255
1812-09-07,,,bullets_B,RS,196
1812-09-08,,,bullets_B,RS,453
1812-09-09,,,bullets_B,RS,280
1812-09-10,,,bullets_B,RS,235
1812-09-11,,,bullets_B,RS,309
1812-09-12,,,bullets_B,RS,420
1812-09-13,,,bullets_B,RS,450
1812-09-14,,,bullets_B,RS,407
1812-09-15,,,bullets_B,RS,513
1812-09-16,,,bullets_B,RS,483
1812-09-17,,,bullets_B,RS,841
1812-09-18,,,bullets_B,RS,679
1812-09-19,,,bullets_B,RS,478
1812-09-20,,,bullets_B,RS,593
1812-09-21,,,bullets_B,RS,598
1812-09-22,,,bullets_B,RS,393
1812-09-23,,,bullets_B,RS,662
1812-09-24,,,bullets_B,RS,396
1812-09-25,,,bullets_B,RS,663
1812-09-26,,,bullets_B,RS,627
1812-09-27,,,bullets_B,RS,458
1812-09-28,,,bullets_B,RS,522
1812-09-29,,,bullets_B,RS,446
1812-09-30,,,bullets_B,RS,696
1812-10-01,,,bullets_B,RS,784
1812-10-02,,,bullets_B,RS,418
1812-10-03,,,bullets_B,RS,533
1812-10-04,,,bullets_B,RS,723
1812-10-05,,,bullets_B,RS,432
1812-10-06,,,bullets_B,RS,428
1812-10-07,,,bullets_B,RS,400
1812-10-08,,,bullets_B,RS,252
1812-10-09,,,bullets_B,RS,610
1812-10-10,,,bullets_B,RS,365
1812-10-11,,,bullets_B,RS,656
1812-10-12,,,bullets_B,RS,927
1812-10-13,,,bullets_B,RS,547
1812-10-14,,,bullets_B,RS,489
1812-10-15,,,bullets_B,RS,725
1812-10-16,,,bullets_B,RS,419
1812-10-17,,,bullets_B,RS,453
1812-10-18,,,bullets_B,RS,515
1812-10-19,,,bullets_B,RS,350
1812-10-20,,,bullets_B,RS,631
1812-10-21,,,bullets_B,RS,556
1812-10-22,,,bullets_B,RS,460
1812-10-23,,,bullets_B,RS,424
1812-10-24,,,bullets_B,RS,734
1812-10-25,,,bullets_B,RS,519
1812-10-26,,,bullets_B,RS,749
1812-10-27,,,bullets_B,RS,487
1812-10-28,,,bullets_B,RS,543
1812-10-29,,,bullets_B,RS,538
1812-10-30,,,bullets_B,RS,513
1812-10-31,,,bullets_B,RS,460
1812-11-01,,,bullets_B,RS,615
1812-11-02,,,bullets_B,RS,587
1812-11-03,,,bullets_B,RS,635
1812-11-04,,,bullets_B,RS,465
1812-11-05,,,bullets_B,RS,470
1812-11-06,,,bullets_B,RS,704
1812-11-07,,,bullets_B,RS,477
1812-11-08,,,bullets_B,RS,512
1812-11-09,,,bullets_B,RS,572
1812-11-10,,,bullets_B,RS,850
1812-11-11,,,bullets_B,RS,777
1812-11-12,,,bullets_B,RS,629
1812-11-13,,,bullets_B,RS,492
1812-11-14,,,bullets_B,RS,841
1812-11-15,,,bullets_B,RS,541
1812-11-16,,,bullets_B,RS,753
1812-11-17,,,bullets_B,RS,757
1812-11-18,,,bullets_B,RS,1008
1812-11-19,,,bullets_B,RS,962
1812-11-20,,,bullets_B,RS,985
1812-11-21,,,bullets_B,RS,634
1812-11-22,,,bullets_B,RS,623
1812-11-23,,,bullets_B,RS,694
1812-11-24,,,bullets_B,RS,558
1812-11-25,,,bullets_B,RS,512
1812-11-26,,,bullets_B,RS,636
1812-11-27,,,bullets_B,RS,724
1812-11-28,,,bullets_B,RS,716
1812-11-29,,,bullets_B,RS,631
1812-11-30,,,bullets_B,RS,572
1812-12-01,,,bullets_B,RS,573
1812-12-02,,,bullets_B,RS,648
1812-12-03,,,bullets_B,RS,701
1812-12-04,,,bullets_B,RS,704
1812-12-05,,,bullets_B,RS,737
1812-12-06,,,bullets_B,RS,650
1812-12-07,,,bullets_B,RS,767
1812-12-08,,,bullets_B,RS,679
1812-12-09,,,bullets_B,RS,568
1812-12-10,,,bullets_B,RS,771
1812-12-11,,,bullets_B,RS,812
1812-12-12,,,bullets_B,RS,768
1812-12-13,,,bullets_B,RS,701
1812-12-14,,,bullets_B,RS,580
1812-12-15,,,bullets_B,RS,603
1812-12-16,,,bullets_B,RS,884
1812-12-17,,,bullets_B,RS,574
1812-12-18,,,bullets_B,RS,596
1812-12-19,,,bullets_B,RS,798
1812-12-20,,,bullets_B,RS,857
1812-12-21,,,bullets_B,RS,729
1812-12-22,,,bullets_B,RS,584
1812-12-23,,,bullets_B,RS,461
1812-12-24,,,bullets_B,RS,543
1812-12-25,,,bullets_B,RS,496
1812-12-26,,,bullets_B,RS,870
1812-12-27,,,bullets_B,RS,719
1812-12-28,,,bullets_B,RS,550
1812-12-29,,,bullets_B,RS,721
1812-12-30,,,bullets_B,RS,671
1812-12-31,,,bullets_B,RS,615
1813-01-01,,,bullets_B,RS,663
1813-01-02,,,bullets_B,RS,500
1813-01-03,,,bullets_B,RS,647
1813-01-04,,,bullets_B,RS,635
1813-01-05,,,bullets_B,RS,520
1813-01-06,,,bullets_B,RS,530
1813-01-07,,,bullets_B,RS,807
1813-01-08,,,bullets_B,RS,527
1813-01-09,,,bullets_B,RS,438
1813-01-10,,,bullets_B,RS,453
1813-01-11,,,bullets_B,RS,509
1813-01-12,,,bullets_B,RS,691
1813-01-13,,,bullets_B,RS,503
1813-01-14,,,bullets_B,RS,479
1813-01-15,,,bullets_B,RS,545
1813-01-16,,,bullets_B,RS,415
1813-01-17,,,bullets_B,RS,520
1813-01-18,,,bullets_B,RS,695
1813-01-19,,,bullets_B,RS,751
1813-01-20,,,bullets_B,RS,739
1813-01-21,,,bullets_B,RS,465
1813-01-22,,,bullets_B,RS,674
1813-01-23,,,bullets_B,RS,506
1813-01-24,,,bullets_B,RS,419
1813-01-25,,,bullets_B,RS,558
1813-01-26,,,bullets_B,RS,507
1813-01-27,,,bullets_B,RS,709
1813-01-28,,,bullets_B,RS,623
1813-01-29,,,bullets_B,RS,436
1813-01-30,,,bullets_B,RS,309
1813-01-31,,,bullets_B,RS,249
1813-02-01,,,bullets_B,RS,225
1813-02-02,,,bullets_B,RS,405
1813-02-03,,,bullets_B,RS,379
1813-02-04,,,bullets_B,RS,529
1813-02-05,,,bullets_B,RS,578
1813-02-06,,,bullets_B,RS,435
1813-02-07,,,bullets_B,RS,342
1813-02-08,,,bullets_B,RS,499
1813-02-09,,,bullets_B,RS,334
1813-02-10,,,bullets_B,RS,359
1813-02-11,,,bullets_B,RS,501
1813-02-12,,,bullets_B,RS,542
1813-02-13,,,bullets_B,RS,555
1813-02-14,,,bullets_B,RS,641
1813-02-15,,,bullets_B,RS,465
1813-02-16,,,bullets_B,RS,480
1813-02-17,,,bullets_B,RS,466
1813-02-18,,,bullets_B,RS,349
1813-02-19,,,bullets_B,RS,555
1813-02-20,,,bullets_B,RS,484
1813-02-21,,,bullets_B,RS,501
1813-02-22,,,bullets_B,RS,271
1813-02-23,,,bullets_B,RS,544
1813-02-24,,,bullets_B,RS,446
1813-02-25,,,bullets_B,RS,137
1813-02-26,,,bullets_B,RS,298
1813-02-27,,,bullets_B,RS,50
1813-02-28,,,bullets_B,RS,99
1813-03-01,,,bullets_B,RS,312
1813-03-02,,,bullets_B,RS,94
1813-03-03,,,bullets_B,RS,433
1813-03-04,,,bullets_B,RS,573
1813-03-05,,,bullets_B,RS,238
1813-03-06,,,bullets_B,RS,122
1813-03-07,,,bullets_B,RS,83
1813-03-08,,,bullets_B,RS,216
1813-03-09,,,bullets_B,RS,491
1813-03-10,,,bullets_B,RS,201
1813-03-11,,,bullets_B,RS,222
1813-03-12,,,bullets_B,RS,449
1813-03-13,,,bullets_B,RS,332
1813-03-14,,,bullets_B,RS,115
1813-03-15,,,bullets_B,RS,75
1813-03-16,,,bullets_B,RS,258
1813-03-17,,,bullets_B,RS,409
1813-03-18,,,bullets_B,RS,502
1813-03-19,,,bullets_B,RS,307
1813-03-20,,,bullets_B,RS,424
1813-03-21,,,bullets_B,RS,464
1813-03-22,,,bullets_B,RS,238
1813-03-23,,,bullets_B,RS,47
1813-03-24,,,bullets_B,RS,246
1813-03-25,,,bullets_B,RS,36
1813-03-26,,,bullets_B,RS,11
1813-03-27,,,bullets_B,RS,48
1813-03-28,,,bullets_B,RS,165
1813-03-29,,,bullets_B,RS,44
1813-03-30,,,bullets_B,RS,112
1813-03-31,,,bullets_B,RS,138
1813-04-01,,,bullets_B,RS,96
1813-04-02,,,bullets_B,RS,157
1813-04-03,,,bullets_B,RS,57
1813-04-04,,,bullets_B,RS,169
1813-04-05,,,bullets_B,RS,151
1813-04-06,,,bullets_B,RS,200
1813-04-07,,,bullets_B,RS,98
1813-04-08,,,bullets_B,RS,196
1813-04-09,,,bullets_B,RS,321
1813-04-10,,,bullets_B,RS,220
1813-04-11,,,bullets_B,RS,88
1813-04-12,,,bullets_B,RS,92
1813-04-13,,,bullets_B,RS,33
1813-04-14,,,bullets_B,RS,280
1813-04-15,,,bullets_B,RS,251
1813-04-16,,,bullets_B,RS,387
1813-04-17,,,bullets_B,RS,382
1813-04-18,,,bullets_B,RS,292
1813-04-19,,,bullets_B,RS,339
1813-04-20,,,bullets_B,RS,3
1813-04-21,,,bullets_B,RS,70
1813-04-22,,,bullets_B,RS,224
1813-04-23,,,bullets_B,RS,297
1813-04-24,,,bullets_B,RS,31
1813-04-25,,,bullets_B,RS,66
1813-04-26,,,bullets_B,RS,163
1813-04-27,,,bullets_B,RS,219
1813-04-28,,,bullets_B,RS,264
1813-04-29,,,bullets_B,RS,184
1813-04-30,,,bullets_B,RS,154
1813-05-01,,,bullets_B,RS,307
1813-05-02,,,bullets_B,RS,137
1813-05-03,,,bullets_B,RS,167
1813-05-04,,,bullets_B,RS,338
1813-05-05,,,bullets_B,RS,62
1813-05-06,,,bullets_B,RS,326
1813-05-07,,,bullets_B,RS,176
1813-05-08,,,bullets_B,RS,247
1813-05-09,,,bullets_B,RS,279
1813-05-10,,,bullets_B,RS,327
1813-05-11,,,bullets_B,RS,234
1813-05-12,,,bullets_B,RS,305
1813-05-13,,,bullets_B,RS,90
1813-05-14,,,bullets_B,RS,108
1813-05-15,,,bullets_B,RS,211
1813-05-16,,,bullets_B,RS,179
1813-05-17,,,bullets_B,RS,166
1813-05-18,,,bullets_B,RS,250
1813-05-19,,,bullets_B,RS,46
