"post_id","keyword","message","post_date","is_question","label"
52165152,"làm sao","Ấn tượng về anh Trần Đức Hạnh, 37 tuổi, đt: 0905.431.381 ở số nhà 212/56/1 Nguyễn Hữu Cảnh, thành phố Vũng Tàu, một người tuổi đời còn trẻ nhưng cách nói chuyện lại già dặn như một người đã trải qua nhiều thăng trầm. Với anh hạnh phúc đơn giản lắm, chỉ cần “Khỏe mạnh và tinh thần sảng khoái” là được. Nhìn anh luôn tươi cười và cái cách mà anh ăn uống ngon lành thoải mái, ai mà biết được anh Hạnh đã có những ngày tháng sống không bằng chết vì căn bệnh đại tràng quái ác.


[IMG]https://benhnamgioi.net.vn/upload/images/chang-con-kho-so-vi-an-uong-khi-bi-viem-dai-trang.jpg[/IMG]

[I]Anh Trần Đức Hạnh, đt: 0905.431.381[/I]



Chật vật, khổ sở vì bệnh

Phủi nhẹ đám bụi trên quần áo, anh tới chỗ tôi cười nói: “Đợi anh lâu lắm rồi hả? Anh xin lỗi vì công việc bận quá”.

Tôi lắc đầu: “Em tưởng anh còn bị bệnh đại tràng hành hạ, không tới được nữa cơ”.

“Em nói đúng đấy, nếu trước đây mấy tháng, ai rủ anh đi café thì anh cũng chịu thôi, vì cứ uống hay ăn cái gì đặc biệt là lại đau bụng rồi đi ngoài nhiều lần, khổ lắm”

Rồi anh kéo ghế ngồi, kể chuyện như trút hết nỗi lòng: “Cái bệnh này nó khó nói lắm, bụng lúc nào cũng ậm ạch, sôi ùng ục, căng chướng khó chịu. Phân nát và không thành khuôn, lại còn kèm theo cả nhầy giống nước mũi, cả ngày chỉ quanh quẩn bên cái nhà vệ sinh thì còn làm ăn gì nữa”, khuôn mặt anh biến sắc khi nhắc về quá khứ đau lòng. “Cũng chỉ tại công việc kinh doanh bận rộn nên anh thường xuyên ăn hàng quán vì tiện lợi, đi đâu là ghé vào luôn được. Rồi thì rượu bia, bạn bè, khách khứa nên bệnh tật nó vận vào người lúc nào không hay. Đi vệ sinh có hôm thì thấy máu đen, hôm còn dính cả máu tươi nữa. Sợ quá, lúc đó anh mới đi khám, bác sỹ bảo là anh viêm đại tràng mạn tính kèm theo cả trĩ nội độ 1 nữa, hoảng quá em ạ”.

Khẽ thở dài, anh nói: “Bác sỹ kê đơn thuốc, cứ tưởng uống là bệnh sẽ khỏi, nhưng có đâu ngờ trời không chiều lòng người em ạ, vài ngày đầu ăn uống kiêng khem thì bệnh đỡ hẳn, nhưng mấy hôm sau thèm quá anh ăn thêm miếng cá con tôm là bệnh lại tái phát, tuổi trẻ mà phải bóp mồm bóp miệng như thế em tính chịu làm sao được. Đi tiếp khách nhiều mà rượu bia không dám uống, món ngon không dám ăn, cực chẳng đã anh phải hạn chế tối đa các buổi tiệc tùng”. Công việc vì thế mà ảnh hưởng rất nhiều, doanh thu giảm sút liên tục, các mối quan hệ ngày càng ít đi, chưa kể đến các đối thủ cạnh tranh xuất hiện ngày càng nhiều khiến anh bị áp lực stress kéo dài. Tiêu hóa kém, ăn uống không được anh gầy rộc đi trông thấy, mặt mũi xanh xao vàng vọt. Bệnh thì cứ tái đi tái lại mãi không khỏi còn bác sĩ căn dặn nếu không chữa cẩn thận không để lâu sẽ chuyển thành ung thư đại tràng, sợ lắm. Lúc đó anh thấy cuộc đời mình như đi vào ngõ cụt ấy.”

Đánh bay bệnh viêm đại tràng nhờ thảo dược thiên nhiên

“Nói chung anh cũng chạy chữa đủ nơi mà không được, tình cờ có hôm vợ anh tìm đâu lại mang về cho anh một bài báo trên tạp chí khoa học rồi nói “Nhiều người đỡ bệnh nhờ uống tpcn BoniBaio này đấy, anh xem rồi uống luôn đi chứ cứ để thế này em lo lắm”.

Ban đầu anh cũng chưa tin nhưng em phải biết là có bệnh thì khổ đến thế nào nên anh cũng tìm hiểu xem sao. [URL='https://vi-vn.facebook.com/pages/category/Health-Beauty/BoniBaio-%C4%83n-no-kh%C3%B4ng-lo-vi%C3%AAm-%C4%91%E1%BA%A1i-tr%C3%A0ng-1867880583509839/'][I]BoniBaio[/I][/URL] là sản phẩm nhập khẩu nguyên lọ của Canada với thành phần hoàn toàn thiên nhiên giúp hỗ trợ điều trị cả nguyên nhân và triệu chứng. Có 6 tỉ lợi khuẩn giúp cân bằng hệ vi sinh đường ruột, làm lành niêm mạc bị tổn thương . Ngoài ra BoniBaio còn rất nhiều thảo dược giúp giảm triệu chứng như hạt thì là, đu đủ, lô hội, bạch truật, hoàng liên... Sau khi tìm hiểu kĩ càng anh mới yên tâm sử dụng”.

Thấy tôi thấp thỏm đợi chờ tác dụng, anh Hạnh cười nói: “Anh uống đều đặn ngày 4 viên. Mấy ngày đầu cũng chưa có gì khác biệt rõ rệt, nhưng vì biết rõ nên anh không hề nóng vội vì thảo dược mà, tác dụng nhanh làm sao được em, nhưng bù lại không có tác dụng phụ”.. Sau 1 tháng đã có những chuyển biến bất ngờ, anh không còn đau bụng nữa, phân thành khuôn rất đẹp rồi em nhé, không còn nhầy lẫn máu nữa, anh ăn uống thoải mái mà không bị tái phát lại, thậm chí uống rượu bia cũng chẳng sao, mừng lắm em ạ” khuôn mặt anh rạng rỡ đầy khí thế.

“Thấy hợp nên anh dùng lâu dài, được 3 tháng anh đi nội soi lại, mừng quá, niêm mạc đại tràng đã phục hồi, lành hết cả vết tổn thương, ăn khỏe ngủ tốt anh tăng được 3 kg, anh ăn uống thoải mái như trước kia, thế mới là cuộc sống chứ”.

Hiện tại sức khỏe anh đã ổn định, công việc thuận lợi, tinh thần thoải mái. Dù vậy anh vẫn luôn giữ bên mình hộp [URL='https://www.facebook.com/pages/category/Health-Beauty/BoniBaio-%C4%83n-no-kh%C3%B4ng-lo-vi%C3%AAm-%C4%91%E1%BA%A1i-tr%C3%A0ng-1867880583509839/'][I]BoniBaio[/I][/URL] như vật bất ly thân. Anh nở nụ cười tươi rói “Phòng bệnh hơn nhiều lần chữa bệnh, anh sẽ duy trì 2 viên này để bệnh không bao giờ quay trở lại nữa”.","2018-09-05 09:19:31.000",0,"no"
52165327,"làm sao","Khổ thân bác Xiaomi Nha Trang nhỉ. Cũng định chỉ đọc lướt thôi ạ, nhưng sau khi đọc thread này xong là em cảm thấy quá hứng thú và cuồng Xiaomi rồi đấy ạ. Chuyến này em quyết tâm bán nhà đang ở, mà đại tiện thì cầm luôn sổ đỏ nhà bố vợ, cần thiết nữa thì huy động người thân bạn bè gần xa, bà con khối phố... làm cái dự án Xiaomi phủ sóng toàn mặt trăng cho các bác xem. Gì mà chuẩn lọ với cả chuẩn chai, SU MIMO tuổi gì sóng sánh với MU MIMO. Dẹp hết Nào là Cisco, Ruckus, Aruba, Motorola.... toàn hàng tôm tép tên tuổi vớ vẩn lìu tìu như vậy sóng sánh làm sao được với Xiaomi. Đúng là máng mương cứ đòi tương đương với thủy điện. Các bác nói chuyện chả có tí kỹ thuật gì cả mà cứ đòi cãi nhau với bác Xiaomi Nha Trang nhỉ, trình của bác ấy phải phủ wifi toàn cái hệ mặt trời này cũng nên. Tiện đây em cũng xin phát biểu đôi điều về ẩm thực em cũng thích ăn mỳ xào các bác nhé. :D. Vote tuyệt đối cho Xiaomi. Xiaomi muôn năm trường trị nhất thống giang hồ. anh em nào ủng hộ em thì like mạnh cho em cái.","2018-09-05 09:39:04.000",0,"no"
52165549,"làm sao","Mình update tẹt chẳng làm sao cả, cài lại win thôi nếu khó chịu","2018-09-05 10:01:47.000",0,"no"
52166003,"làm sao","Muốn lấy âm thanh trực tiếp từ box này để qua ampli thì làm sao vậy mấy bạn?","2018-09-05 11:07:16.000",1,"yes"
52166773,"giúp với","Có ai giúp với :(","2018-09-05 13:20:35.000",0,"no"
52166787,"cho em hỏi","Ad ơi vậy cho em hỏi thì năm nay có con asus s15 s510bq có hỗ trợ tốt cho việc lập trình ko ạ","2018-09-05 13:22:23.000",1,"yes"
52166796,"làm sao","Mình mới mua con LG Gram 2018 14z980, nhưng hỏi LG thì họ nói ssd m2 chỉ hỗ trợ sata, ko hỗ trợ nvme. Cổng USB C thì cũng ko có dấu hiệu nào cho thấy có hỗ trợ thunderbolt 3. Đến giờ vẫn chưa biết làm sao để biết máy có hỗ trợ nvme hay không? Có ai biết không?","2018-09-05 13:23:51.000",1,"yes"
52167083,"giúp em
làm thế nào","Chào các bác,
Em vừa mua 1 em LG Gram 14 ZD 980, mua trên tiki,vn Win option, Em đã cài win 10 RS3 64 bit, chạy mượt lắm, nhưng em không biết làm thế nào để cài vân tay, em chi thấy window helo thoi, nhưng cũng không cài được
xong sau đó em reset máy, mất luôn ổ DNA driver trên máy luôn, 
mong các bác có kinh nghiệm hướng dẫn giúp em cài vân tay, và down load lại driver của máy","2018-09-05 14:04:35.000",1,"yes"
52167737,"giúp mình
rối quá","Mọi người cho mình hỏi aw nếu mất cái khay nhỏ nhỏ trong hình thì ngoài lí do bị tháo ra để chạy lại phần mềm thì còn nguyên nhân nào khác ko ạ?

Nếu mất cái khay đó thì khả năng chống nước còn ổn ko và máy còn được bảo hành của apple chính hãng ko?

Mình mới mua cái s2 còn bh apple đến hơn 11 tháng nên chủ quan ko để í đến chi tiết này, giờ về tìm hiểu coi youtube mới phát hiện ra nên bối rối quá, rất mong ae nào có kinh nghiệm vụ này giải đáp giùm mình với ạ.

Hoặc nếu có shop nào có dư miếng này và nhận gắn lại thì comment giúp mình địa chỉ luôn nhé!

Many thanks

P/s: hình mình mượn từ clip trên youtube","2018-09-05 15:33:02.000",1,"yes"
52167769,"làm thế nào","AOMEI Partition Assistant là một chương trình mạnh mẽ để làm việc với một đĩa cứng, quản trị phân vùng cho PC và máy trạm. Chương trình sẽ trả lời các câu hỏi như: “Làm thế nào để thay đổi kích thước một phân vùng hoặc hợp nhất phân vùng mà không làm mất dữ liệu? Làm thế nào để tăng hiệu suất máy tính?”. Chương trình cho phép bạn quản lý các phân vùng của ổ đĩa cứng, như Partition Magic, nhưng mạnh mẽ hơn, với chức năng và khả năng tương thích được cải thiện. 

[IMG]https://i1.wp.com/xsoftwares.net/wp-content/uploads/2018/09/AOMEI_Partition_Assistant_Server_Edition_v6_1_111.jpg?resize=678%2C409&ssl=1[/IMG]

Aomei Partition Assistant  nằm trong gói sản phẩm Aomei Partition Assistant và được thiết kế theo hình thức rút gọn của phiên bản Standard tích hợp các tính năng có trong phiên bản Professional và phiên bản Server. Tải Aomei Partition Assistant , người dùng dễ dàng khai thác các tính năng tích hợp trong ứng dụng như thay đổi kích thước phân vùng, chia nhỏ phân vùng, di chuyển, sao chép, xác minh hay thay đổi nhãn dán của ổ đĩa được chọn.

Phiên bản Aomei Partition Assistant standard Edition cũng có các chức năng quản lý phân vùng tương tự, giúp bạn kiểm soát tốt hơn việc lưu trữ dữ liệu trên các phân vùng, với Aomei Partition Assistant , bạn sẽ tăng được không gian cho ổ cứng, đồng thời còn hỗ trợ chống phân mảnh, tăng hiệu suất ổ cứng.

[SIZE=5][B]Các tính năng của Aomei Partition Assistant :[/B][/SIZE]
[LIST]
[*]Khả năng mở rộng phân vùng hệ thống NTFS mà không cần khởi động lại máy tính để tối đa hóa hiệu suất máy tính và giảm thiểu thời gian chết;
[*]Hợp nhất các phân vùng liền kề thành một phân vùng lớn mà không làm mất dữ liệu hoặc hợp nhất không gian chưa phân bổ thành một phân vùng;
[*]Tách một phân vùng lớn thành hai hoặc nhiều phần;
[*]Tạo nhiều phân vùng theo nhu cầu của bạn mà không cần sử dụng dung lượng đĩa trống;
[*]Sao chép các phân vùng để di chuyển hệ thống Windows hoặc khi sao lưu dữ liệu quan trọng;
[*]Nhân bản một đĩa cứng giúp khi nó được cập nhật;
[*]Phân phối nhanh không gian trống từ phân vùng này sang phân vùng khác để tận dụng tối đa không gian đĩa.
[/LIST]
[SIZE=5][B][URL='https://xsoftwares.net/aomei-partition-assistant-7-1-professional/']Download Aomei Partition Assistant 7.1 Professional[/URL] [/B]
[B][URL='https://licklink.net/7EBH4v']Link dự phòng[/URL][/B][/SIZE]
[I](mật khẩu nếu có: xsoftwares.net)[/I]","2018-09-05 15:37:15.000",0,"no"
52167934,"làm sao","Có những lúc điều hòa nhà bạn gặp phải tình trạng [B]cục nóng điều hòa lúc chạy lúc không[/B] đôi khi còn không cả chạy. Vậy nguyên nhân nào khiến cục nóng máy lạnh lúc chạy lúc không và cách khắc phục ra làm sao? Mời bạn tham khảo bài viết này!

[B][SIZE=6]2 dấu hiệu nhận biết cục nóng điều hòa lúc chạy lúc không[/SIZE][/B]
Cho dù bạn là người không biết gì về kỹ thuật thì với một trong những dấu hiệu bên dưới đây sẽ giúp bạn có thể dễ dàng nhận biết được cục nóng điều hòa đang chạy hay đang ngắt? Tức là nhận biết được tình trạng cục nóng điều hòa lúc chạy lúc không một cách dễ dàng.
[LIST]
[*]Dấu hiệu 1: Bạn thấy quạt cục nóng điều hòa lúc chạy lúc không.
[*]Dấu hiệu 2: Bạn cảm thấy nóng dù đã bật điều hòa cả tiếng đồng hồ.
[/LIST]
[CENTER][IMG]https://napgasdieuhoa.com.vn/wp-content/uploads/2018/06/cuc-nong-dieu-hoa-luc-chay-luc-khong-684x400.jpg[/IMG][/CENTER]
[B][SIZE=6]Cục nóng điều hòa lúc chạy lúc không do đâu?[/SIZE][/B]
Có không ít nguyên nhân khiến dàn nóng điều hòa lúc chạy lúc không, tuy nhiên [I]tình trạng cục nóng điều hòa lúc chạy lúc không[/I] sẽ có 2 trường hợp, 1 là cục nóng đóng ngắt liên tục do thiết kế của nhà sản xuất, 2 là cục nóng điều hòa bị lỗi và không làm lạnh được. Cùng tham khảo 4 nguyên nhân bên dưới đây để biết điều hòa nhà bạn ở trường hợp nào nhé!
[LIST]
[*]Nguyên nhân 1: Nhiệt độ trong phòng đã đủ điều hòa sẽ ngắt và cục nóng sẽ không chạy, cục nóng sẽ chạy khi nhiệt độ trong phòng chưa đủ.
[*]Nguyên nhân 2: Điều hòa thiếu gas sẽ làm cho cục nóng chạy không đủ dòng định mức và sẽ đóng ngắt liên tục.
[*]Nguyên nhân 3: Cục nóng quá bẩn và quá nóng khiến role đóng ngắt liên tục để bảo vệ cục nóng.
[*]Nguyên nhân 4: Block điều hòa bị hỏng. Nếu cục nóng điều hòa bị ngắt đột ngột thì rất có thể bạn sẽ phải thay block điều hòa mới.
[/LIST]
[B][SIZE=6]Khắc phục tình trạng cục nóng điều hòa đóng ngắt liên tục[/SIZE][/B]
100% các máy điều hòa được trang bị cảm biến nhiệt độ khi nhiệt độ trong phòng đạt mức tối đa mà bạn đặt trên điều khiển. Rơ le cảm biến nhiệt sẽ tự động ngắt điều hòa để giúp tiết kiệm điện và duy trì nhiệt độ ở mức người dùng đặt. Khi điều hòa ở trang thái nghỉ (nhiệt độ trong phòng đạt giới hạn nhiệt độ bạn đặt trên điều khiển) thì cục nóng sẽ ngưng hoạt động cho đến khi nào nhiệt độ phòng tăng lên thì máy điều hòa sẽ hoạt động trở lại. Và đây chính là dấu hiệu bình thường ở tất cả các dòng máy điều hòa.

Trong trường hợp nếu điều hòa hoạt động, cục nóng điều hòa lúc chạy lúc không nhưng nhiệt độ trong phòng lại không lạnh thì đây mới là vấn đề nghiêm trọng và rất có thể điều hòa nhà bạn đã bị hỏng. Và bạn có thể tự kiểm tra và khắc phục bằng một số cách bên dưới đây:
[LIST]
[*]Cách 1: Trước tiên hãy kiễm tra lại cục lạnh bên trong nhà của điều hòa có bụi bẩn không. Vì bụi bẩn bám nhiều sẽ khiến cho hệ thống tản nhiệt bị cản trở, làm cho máy lạnh tự tắt. Nếu máy quá bẩn bạn cần gọi thợ vệ sinh để bảo dưỡng điều hòa thật sạch.
[*]Cách 2: Nếu máy lạnh nhà bạn bị thiếu gas hoặc lâu rồi không nạp gas bổ sung thì chúng tôi khuyên bạn nên gọi thợ nạp ga điều hòa bổ sung để máy có thể hoạt động bình thường.
[*]Cách 3: Kiểm tra cục nóng phía ngoài xem có bẩn không. Bởi bụi bẩn làm nhiệt độ cục nóng tăng lên và role sẽ ngắt điện cục nóng khi chúng quá bẩn. Hãy gọi thợ vệ sinh điều hòa ngay!
[*]Cách 4: Nếu bạn thấy quạt cục nóng vẫn chạy, không nghe thấy tiếng block chạy và trong nhà không mát thì rất có thể block của cục nóng đã bị hỏng. Lúc này bạn cần phải gọi thợ đến kiểm tra và thay block mới.
[/LIST]
[B][SIZE=6]Lời khuyên của chúng tôi[/SIZE][/B]
Nếu như cục nóng điều hòa của gia đình bạn lúc chạy lúc không hoặc hoạt động không ổn định thì tốt hơn hết bạn nên liên hệ kỹ thuật viên có tay nghề đến giúp bạn kiểm tra để có thể đưa ra chẩn đoán chính xác nguyên nhân điều hòa nhà bạn đang gặp phải.

Việc sửa chữa cục nóng điều hòa đòi hỏi phải có kỹ thuật cao và có đầy đủ trang thiết bị chuyên dụng. Chính vì vậy chúng tôi khuyến cáo bạn không nên tự ý tháo rời cục nóng để kiểm tra vì có thể gây ảnh hưởng nghiêm trọng đến điều hòa. Nếu trường hợp cục nóng điều hòa bị hư hỏng cần phải thay thế linh kiện, hãy yêu cầu kỹ thuật viên sử dụng các linh kiện chính hãng để thay thế, vì điều này sẽ tốt cho máy lạnh của bạn hơn.

Trong trường hợp cục nóng điều hòa lúc chạy lúc không mà trong phòng không lạnh, hãy gọi ngay cho chúng tôi để được hỗ trợ kiểm tra và xử lý kịp thời, tránh những hư hỏng phát sinh thêm ngoài ý muốn.
[I]
Bài viết thảm khảo tại: [URL]https://napgasdieuhoa.com.vn/cuc-nong-dieu-hoa-luc-chay-luc-khong/[/URL][/I]","2018-09-05 16:04:29.000",0,"no"
